,weight,total_gross_income,pitax,table_row
19847,10.0,0.0,0.0,4
19862,10.0,0.0,0.0,4
4926,10.0,0.0,0.0,4
19904,10.0,0.0,0.0,4
19907,10.0,0.0,0.0,4
19924,10.0,0.0,0.0,4
4910,10.0,0.0,0.0,4
19945,10.0,0.0,0.0,4
19839,10.0,0.0,0.0,4
4969,10.0,0.0,0.0,4
4970,10.0,0.0,0.0,4
19708,10.0,0.0,0.0,4
19519,10.0,0.0,0.0,4
3058,10.0,0.0,0.0,4
19543,10.0,0.0,0.0,4
5020,10.0,0.0,0.0,4
19562,10.0,0.0,0.0,4
19567,10.0,0.0,0.0,4
5007,10.0,0.0,0.0,4
19602,10.0,0.0,0.0,4
3066,10.0,0.0,0.0,4
19610,10.0,0.0,0.0,4
19624,10.0,0.0,0.0,4
4995,10.0,0.0,0.0,4
19627,10.0,0.0,0.0,4
19640,10.0,0.0,0.0,4
19688,10.0,0.0,0.0,4
4979,10.0,0.0,0.0,4
3075,10.0,0.0,0.0,4
19697,10.0,0.0,0.0,4
19700,10.0,0.0,0.0,4
19953,10.0,0.0,0.0,4
21328,10.0,0.0,0.0,4
4903,10.0,0.0,0.0,4
4899,10.0,0.0,0.0,4
4804,10.0,0.0,0.0,4
20215,10.0,0.0,0.0,4
23290,10.0,0.0,0.0,4
4796,10.0,0.0,0.0,4
20249,10.0,0.0,0.0,4
4790,10.0,0.0,0.0,4
20269,10.0,0.0,0.0,4
20286,10.0,0.0,0.0,4
20211,10.0,0.0,0.0,4
4777,10.0,0.0,0.0,4
4774,10.0,0.0,0.0,4
4771,10.0,0.0,0.0,4
20316,10.0,0.0,0.0,4
4754,10.0,0.0,0.0,4
4752,10.0,0.0,0.0,4
4751,10.0,0.0,0.0,4
20379,10.0,0.0,0.0,4
20396,10.0,0.0,0.0,4
20295,10.0,0.0,0.0,4
4811,10.0,0.0,0.0,4
4812,10.0,0.0,0.0,4
4823,10.0,0.0,0.0,4
4897,10.0,0.0,0.0,4
4896,10.0,0.0,0.0,4
19971,10.0,0.0,0.0,4
19982,10.0,0.0,0.0,4
4876,10.0,0.0,0.0,4
3119,10.0,0.0,0.0,4
3121,10.0,0.0,0.0,4
20008,10.0,0.0,0.0,4
4874,10.0,0.0,0.0,4
20009,10.0,0.0,0.0,4
20034,10.0,0.0,0.0,4
4862,10.0,0.0,0.0,4
20046,10.0,0.0,0.0,4
20055,10.0,0.0,0.0,4
20081,10.0,0.0,0.0,4
4850,10.0,0.0,0.0,4
20096,10.0,0.0,0.0,4
20115,10.0,0.0,0.0,4
20139,10.0,0.0,0.0,4
3107,10.0,0.0,0.0,4
19492,10.0,0.0,0.0,4
4435,10.0,0.0,0.0,4
23227,10.0,0.0,0.0,4
4028,10.0,0.0,0.0,4
22537,10.0,0.0,0.0,4
22554,10.0,0.0,0.0,4
22566,10.0,0.0,0.0,4
22570,10.0,0.0,0.0,4
4011,10.0,0.0,0.0,4
22586,10.0,0.0,0.0,4
22595,10.0,0.0,0.0,4
22513,10.0,0.0,0.0,4
22597,10.0,0.0,0.0,4
22633,10.0,0.0,0.0,4
3985,10.0,0.0,0.0,4
3484,10.0,0.0,0.0,4
22695,10.0,0.0,0.0,4
22708,10.0,0.0,0.0,4
3976,10.0,0.0,0.0,4
22718,10.0,0.0,0.0,4
22719,10.0,0.0,0.0,4
22626,10.0,0.0,0.0,4
22737,10.0,0.0,0.0,4
22501,10.0,0.0,0.0,4
4044,10.0,0.0,0.0,4
4075,10.0,0.0,0.0,4
22421,10.0,0.0,0.0,4
22426,10.0,0.0,0.0,4
22432,10.0,0.0,0.0,4
3442,10.0,0.0,0.0,4
22434,10.0,0.0,0.0,4
22436,10.0,0.0,0.0,4
22450,10.0,0.0,0.0,4
22499,10.0,0.0,0.0,4
22451,10.0,0.0,0.0,4
22464,10.0,0.0,0.0,4
23170,10.0,0.0,0.0,4
22465,10.0,0.0,0.0,4
4053,10.0,0.0,0.0,4
4049,10.0,0.0,0.0,5
22482,10.0,0.0,0.0,5
22491,10.0,0.0,0.0,5
4046,10.0,0.0,0.0,5
22463,10.0,0.0,0.0,5
22748,10.0,0.0,0.0,5
22763,10.0,0.0,0.0,5
22788,10.0,0.0,0.0,5
23038,10.0,0.0,0.0,5
23044,10.0,0.0,0.0,5
3709,10.0,0.0,0.0,5
23062,10.0,0.0,0.0,5
3679,10.0,0.0,0.0,5
3661,10.0,0.0,0.0,5
3545,10.0,0.0,0.0,5
23082,10.0,0.0,0.0,5
3784,10.0,0.0,0.0,5
23084,10.0,0.0,0.0,5
3640,10.0,0.0,0.0,5
23091,10.0,0.0,0.0,5
3629,10.0,0.0,0.0,5
23106,10.0,0.0,0.0,5
23115,10.0,0.0,0.0,5
3604,10.0,0.0,0.0,5
3603,10.0,0.0,0.0,5
3592,10.0,0.0,0.0,5
3548,10.0,0.0,0.0,5
23029,10.0,0.0,0.0,5
23028,10.0,0.0,0.0,5
3839,10.0,0.0,0.0,5
3498,10.0,0.0,0.0,5
22827,10.0,0.0,0.0,5
22829,10.0,0.0,0.0,5
22844,10.0,0.0,0.0,5
22884,10.0,0.0,0.0,5
22917,10.0,0.0,0.0,5
22919,10.0,0.0,0.0,5
3903,10.0,0.0,0.0,5
22956,10.0,0.0,0.0,5
3898,10.0,0.0,0.0,5
22960,10.0,0.0,0.0,5
22962,10.0,0.0,0.0,5
22986,10.0,0.0,0.0,5
22995,10.0,0.0,0.0,5
22999,10.0,0.0,0.0,5
3876,10.0,0.0,0.0,5
23018,10.0,0.0,0.0,5
23019,10.0,0.0,0.0,5
3853,10.0,0.0,0.0,5
22403,10.0,0.0,0.0,5
4086,10.0,0.0,0.0,5
22370,10.0,0.0,0.0,5
22361,10.0,0.0,0.0,5
21665,10.0,0.0,0.0,5
21684,10.0,0.0,0.0,5
21693,10.0,0.0,0.0,5
21710,10.0,0.0,0.0,5
23201,10.0,0.0,0.0,5
4308,10.0,0.0,0.0,5
4300,10.0,0.0,0.0,5
21752,10.0,0.0,0.0,5
4332,10.0,0.0,0.0,5
4293,10.0,0.0,0.0,5
21764,10.0,0.0,0.0,5
21767,10.0,0.0,0.0,5
21772,10.0,0.0,0.0,5
21773,10.0,0.0,0.0,5
4270,10.0,0.0,0.0,5
21816,10.0,0.0,0.0,5
4268,10.0,0.0,0.0,5
21823,10.0,0.0,0.0,5
21763,10.0,0.0,0.0,5
23203,10.0,0.0,0.0,5
3331,10.0,0.0,0.0,5
21613,10.0,0.0,0.0,5
4427,10.0,0.0,0.0,5
4425,10.0,0.0,0.0,5
21366,10.0,0.0,0.0,5
4419,10.0,0.0,0.0,5
21380,10.0,0.0,0.0,5
21416,10.0,0.0,0.0,5
23214,10.0,0.0,0.0,5
21431,10.0,0.0,0.0,5
21464,10.0,0.0,0.0,5
4388,10.0,0.0,0.0,5
21524,10.0,0.0,0.0,5
3317,10.0,0.0,0.0,5
21548,10.0,0.0,0.0,5
23210,10.0,0.0,0.0,5
21551,10.0,0.0,0.0,5
4365,10.0,0.0,0.0,5
4343,10.0,0.0,0.0,5
3328,10.0,0.0,0.0,5
3329,10.0,0.0,0.0,5
3367,10.0,0.0,0.0,5
21355,10.0,0.0,0.0,5
4260,10.0,0.0,0.0,5
21866,10.0,0.0,0.0,5
22159,10.0,0.0,0.0,5
4148,10.0,0.0,0.0,5
4147,10.0,0.0,0.0,5
4143,10.0,0.0,0.0,5
4139,10.0,0.0,0.0,5
22208,10.0,0.0,0.0,5
22216,10.0,0.0,0.0,5
22217,10.0,0.0,0.0,5
4161,10.0,0.0,0.0,5
3416,10.0,0.0,0.0,5
22271,10.0,0.0,0.0,5
22278,10.0,0.0,0.0,5
22282,10.0,0.0,0.0,5
4100,10.0,0.0,0.0,5
22328,10.0,0.0,0.0,5
22336,10.0,0.0,0.0,5
22346,10.0,0.0,0.0,5
3429,10.0,0.0,0.0,5
22260,10.0,0.0,0.0,5
22155,10.0,0.0,0.0,5
22135,10.0,0.0,0.0,5
4170,10.0,0.0,0.0,5
21874,10.0,0.0,0.0,5
3375,10.0,0.0,0.0,5
21875,10.0,0.0,0.0,5
23190,10.0,0.0,0.0,5
21890,10.0,0.0,0.0,5
21901,10.0,0.0,0.0,5
21903,10.0,0.0,0.0,5
21938,10.0,0.0,0.0,5
21960,10.0,0.0,0.0,5
4201,10.0,0.0,0.0,5
22040,10.0,0.0,0.0,5
22042,10.0,0.0,0.0,5
4195,10.0,0.0,0.0,5
22056,10.0,0.0,0.0,5
22094,10.0,0.0,0.0,5
3398,10.0,0.0,0.0,5
3399,10.0,0.0,0.0,5
22103,10.0,0.0,0.0,5
22112,10.0,0.0,0.0,5
3370,10.0,0.0,0.0,5
3054,10.0,0.0,0.0,5
19454,10.0,0.0,0.0,5
5054,10.0,0.0,0.0,5
16916,10.0,0.0,0.0,5
5828,10.0,0.0,0.0,5
16920,10.0,0.0,0.0,5
16947,10.0,0.0,0.0,5
16951,10.0,0.0,0.0,5
2713,10.0,0.0,0.0,5
5818,10.0,0.0,0.0,5
16999,10.0,0.0,0.0,5
16882,10.0,0.0,0.0,5
5814,10.0,0.0,0.0,5
17009,10.0,0.0,0.0,5
2722,10.0,0.0,0.0,5
17031,10.0,0.0,0.0,5
17047,10.0,0.0,0.0,5
17059,10.0,0.0,0.0,5
5800,10.0,0.0,0.0,5
17073,10.0,0.0,0.0,5
5798,10.0,0.0,0.0,5
17006,10.0,0.0,0.0,5
17091,10.0,0.0,0.0,5
16860,10.0,0.0,0.0,5
16844,10.0,0.0,0.0,5
16711,10.0,0.0,0.0,5
5886,10.0,0.0,0.0,5
5884,10.0,0.0,0.0,5
16738,10.0,0.0,0.0,5
16743,10.0,0.0,0.0,5
16751,10.0,0.0,0.0,5
5874,10.0,0.0,0.0,5
16763,10.0,0.0,0.0,5
16859,10.0,0.0,0.0,5
16767,10.0,0.0,0.0,5
16802,10.0,0.0,0.0,5
16804,10.0,0.0,0.0,5
16807,10.0,0.0,0.0,5
16818,10.0,0.0,0.0,5
16824,10.0,0.0,0.0,5
5856,10.0,0.0,0.0,5
5852,10.0,0.0,0.0,5
5850,10.0,0.0,0.0,5
16770,10.0,0.0,0.0,5
17128,10.0,0.0,0.0,5
17133,10.0,0.0,0.0,5
17157,10.0,0.0,0.0,5
5703,10.0,0.0,0.0,5
5702,10.0,0.0,0.0,5
17343,10.0,0.0,0.0,5
17346,10.0,0.0,0.0,5
5699,10.0,0.0,0.0,5
17353,10.0,0.0,0.0,5
17367,10.0,0.0,0.0,5
2776,10.0,0.0,0.0,5
17334,10.0,0.0,0.0,5
5694,10.0,0.0,0.0,5
17377,10.0,0.0,0.0,5
5689,10.0,0.0,0.0,5
5683,10.0,0.0,0.0,5
17385,10.0,0.0,0.0,5
17394,10.0,0.0,0.0,5
17405,10.0,0.0,0.0,5
17424,10.0,0.0,0.0,5
17428,10.0,0.0,0.0,5
17375,10.0,0.0,0.0,5
5708,10.0,0.0,0.0,5
5709,10.0,0.0,0.0,5
5712,10.0,0.0,0.0,5
17158,10.0,0.0,0.0,5
5766,10.0,0.0,0.0,5
17167,10.0,0.0,0.0,5
17177,10.0,0.0,0.0,5
17190,10.0,0.0,0.0,5
5760,10.0,0.0,0.0,5
5755,10.0,0.0,0.0,5
5753,10.0,0.0,0.0,5
17219,10.0,0.0,0.0,5
5735,10.0,0.0,0.0,5
2753,10.0,0.0,0.0,5
17277,10.0,0.0,0.0,5
5730,10.0,0.0,0.0,5
17278,10.0,0.0,0.0,5
17291,10.0,0.0,0.0,5
17301,10.0,0.0,0.0,5
17304,10.0,0.0,0.0,5
5722,10.0,0.0,0.0,5
17318,10.0,0.0,0.0,5
5890,10.0,0.0,0.0,5
2676,10.0,0.0,0.0,5
16676,10.0,0.0,0.0,5
16649,10.0,0.0,0.0,5
16024,10.0,0.0,0.0,5
6092,10.0,0.0,0.0,6
16048,10.0,0.0,0.0,6
16050,10.0,0.0,0.0,6
16057,10.0,0.0,0.0,6
16060,10.0,0.0,0.0,6
16090,10.0,0.0,0.0,6
16091,10.0,0.0,0.0,6
6097,10.0,0.0,0.0,6
16116,10.0,0.0,0.0,6
16123,10.0,0.0,0.0,6
6065,10.0,0.0,0.0,6
16153,10.0,0.0,0.0,6
16158,10.0,0.0,0.0,6
16171,10.0,0.0,0.0,6
6048,10.0,0.0,0.0,6
6046,10.0,0.0,0.0,6
16186,10.0,0.0,0.0,6
16121,10.0,0.0,0.0,6
16022,10.0,0.0,0.0,6
6102,10.0,0.0,0.0,6
15987,10.0,0.0,0.0,6
15782,10.0,0.0,0.0,6
15832,10.0,0.0,0.0,6
6159,10.0,0.0,0.0,6
15833,10.0,0.0,0.0,6
6157,10.0,0.0,0.0,6
15838,10.0,0.0,0.0,6
6152,10.0,0.0,0.0,6
15844,10.0,0.0,0.0,6
6149,10.0,0.0,0.0,6
6140,10.0,0.0,0.0,6
15858,10.0,0.0,0.0,6
15902,10.0,0.0,0.0,6
6125,10.0,0.0,0.0,6
2574,10.0,0.0,0.0,6
15917,10.0,0.0,0.0,6
6117,10.0,0.0,0.0,6
15957,10.0,0.0,0.0,6
6113,10.0,0.0,0.0,6
6110,10.0,0.0,0.0,6
16187,10.0,0.0,0.0,6
5667,10.0,0.0,0.0,6
16234,10.0,0.0,0.0,6
16244,10.0,0.0,0.0,6
16458,10.0,0.0,0.0,6
16466,10.0,0.0,0.0,6
5961,10.0,0.0,0.0,6
5959,10.0,0.0,0.0,6
16522,10.0,0.0,0.0,6
5952,10.0,0.0,0.0,6
2655,10.0,0.0,0.0,6
16550,10.0,0.0,0.0,6
16456,10.0,0.0,0.0,6
5942,10.0,0.0,0.0,6
16565,10.0,0.0,0.0,6
16567,10.0,0.0,0.0,6
16569,10.0,0.0,0.0,6
16572,10.0,0.0,0.0,6
16579,10.0,0.0,0.0,6
16618,10.0,0.0,0.0,6
16625,10.0,0.0,0.0,6
16631,10.0,0.0,0.0,6
5939,10.0,0.0,0.0,6
16448,10.0,0.0,0.0,6
16412,10.0,0.0,0.0,6
16405,10.0,0.0,0.0,6
16253,10.0,0.0,0.0,6
16258,10.0,0.0,0.0,6
6032,10.0,0.0,0.0,6
16264,10.0,0.0,0.0,6
16274,10.0,0.0,0.0,6
16279,10.0,0.0,0.0,6
16290,10.0,0.0,0.0,6
6023,10.0,0.0,0.0,6
16300,10.0,0.0,0.0,6
6018,10.0,0.0,0.0,6
6015,10.0,0.0,0.0,6
16327,10.0,0.0,0.0,6
16340,10.0,0.0,0.0,6
6006,10.0,0.0,0.0,6
16351,10.0,0.0,0.0,6
16368,10.0,0.0,0.0,6
5999,10.0,0.0,0.0,6
5993,10.0,0.0,0.0,6
16399,10.0,0.0,0.0,6
16238,10.0,0.0,0.0,6
17452,10.0,0.0,0.0,6
17467,10.0,0.0,0.0,6
5652,10.0,0.0,0.0,6
18606,10.0,0.0,0.0,6
18610,10.0,0.0,0.0,6
5307,10.0,0.0,0.0,6
18622,10.0,0.0,0.0,6
5303,10.0,0.0,0.0,6
5300,10.0,0.0,0.0,6
18634,10.0,0.0,0.0,6
18657,10.0,0.0,0.0,6
18586,10.0,0.0,0.0,6
18731,10.0,0.0,0.0,6
18770,10.0,0.0,0.0,6
18776,10.0,0.0,0.0,6
18781,10.0,0.0,0.0,6
2970,10.0,0.0,0.0,6
2972,10.0,0.0,0.0,6
18799,10.0,0.0,0.0,6
5250,10.0,0.0,0.0,6
18827,10.0,0.0,0.0,6
18734,10.0,0.0,0.0,6
18581,10.0,0.0,0.0,6
18573,10.0,0.0,0.0,6
5327,10.0,0.0,0.0,6
5399,10.0,0.0,0.0,6
18288,10.0,0.0,0.0,6
5395,10.0,0.0,0.0,6
18298,10.0,0.0,0.0,6
5392,10.0,0.0,0.0,6
18308,10.0,0.0,0.0,6
18358,10.0,0.0,0.0,6
18367,10.0,0.0,0.0,6
18385,10.0,0.0,0.0,6
18393,10.0,0.0,0.0,6
18394,10.0,0.0,0.0,6
18403,10.0,0.0,0.0,6
2929,10.0,0.0,0.0,6
18434,10.0,0.0,0.0,6
18471,10.0,0.0,0.0,6
18473,10.0,0.0,0.0,6
2938,10.0,0.0,0.0,6
18514,10.0,0.0,0.0,6
18561,10.0,0.0,0.0,6
18852,10.0,0.0,0.0,6
2910,10.0,0.0,0.0,6
18875,10.0,0.0,0.0,6
18897,10.0,0.0,0.0,6
19128,10.0,0.0,0.0,6
19142,10.0,0.0,0.0,6
5139,10.0,0.0,0.0,6
5136,10.0,0.0,0.0,6
19167,10.0,0.0,0.0,6
19173,10.0,0.0,0.0,6
5123,10.0,0.0,0.0,6
3028,10.0,0.0,0.0,6
19116,10.0,0.0,0.0,6
3029,10.0,0.0,0.0,6
5109,10.0,0.0,0.0,6
19255,10.0,0.0,0.0,6
19288,10.0,0.0,0.0,6
19297,10.0,0.0,0.0,6
19311,10.0,0.0,0.0,6
3043,10.0,0.0,0.0,6
19390,10.0,0.0,0.0,6
19427,10.0,0.0,0.0,6
19185,10.0,0.0,0.0,6
19094,10.0,0.0,0.0,6
19089,10.0,0.0,0.0,6
5154,10.0,0.0,0.0,6
5215,10.0,0.0,0.0,6
2985,10.0,0.0,0.0,6
5211,10.0,0.0,0.0,6
5210,10.0,0.0,0.0,6
5205,10.0,0.0,0.0,6
5199,10.0,0.0,0.0,6
18960,10.0,0.0,0.0,6
18966,10.0,0.0,0.0,6
18967,10.0,0.0,0.0,6
18973,10.0,0.0,0.0,6
19002,10.0,0.0,0.0,6
19004,10.0,0.0,0.0,6
5175,10.0,0.0,0.0,6
19030,10.0,0.0,0.0,6
19039,10.0,0.0,0.0,6
5165,10.0,0.0,0.0,6
19065,10.0,0.0,0.0,6
5161,10.0,0.0,0.0,6
5160,10.0,0.0,0.0,6
5222,10.0,0.0,0.0,6
1437,10.0,0.0,0.0,6
18277,10.0,0.0,0.0,6
18258,10.0,0.0,0.0,6
17697,10.0,0.0,0.0,6
5585,10.0,0.0,0.0,6
17701,10.0,0.0,0.0,6
17730,10.0,0.0,0.0,6
17735,10.0,0.0,0.0,6
5576,10.0,0.0,0.0,6
17736,10.0,0.0,0.0,6
5573,10.0,0.0,0.0,6
5589,10.0,0.0,0.0,6
5572,10.0,0.0,0.0,6
17746,10.0,0.0,0.0,6
17761,10.0,0.0,0.0,6
17769,10.0,0.0,0.0,6
17778,10.0,0.0,0.0,6
5564,10.0,0.0,0.0,6
5561,10.0,0.0,0.0,6
17784,10.0,0.0,0.0,6
17788,10.0,0.0,0.0,6
17738,10.0,0.0,0.0,6
17690,10.0,0.0,0.0,6
17688,10.0,0.0,0.0,6
5593,10.0,0.0,0.0,6
17506,10.0,0.0,0.0,6
17523,10.0,0.0,0.0,6
17524,10.0,0.0,0.0,6
17537,10.0,0.0,0.0,6
17542,10.0,0.0,0.0,6
17573,10.0,0.0,0.0,6
17576,10.0,0.0,0.0,6
17578,10.0,0.0,0.0,6
5628,10.0,0.0,0.0,6
17579,10.0,0.0,0.0,6
5626,10.0,0.0,0.0,6
17585,10.0,0.0,0.0,6
17586,10.0,0.0,0.0,6
17601,10.0,0.0,0.0,6
5609,10.0,0.0,0.0,6
17636,10.0,0.0,0.0,6
17653,10.0,0.0,0.0,6
17654,10.0,0.0,0.0,6
17681,10.0,0.0,0.0,6
5557,10.0,0.0,0.0,6
5404,10.0,0.0,0.0,6
5554,10.0,0.0,0.0,6
17815,10.0,0.0,0.0,6
18090,10.0,0.0,0.0,6
5465,10.0,0.0,0.0,6
18102,10.0,0.0,0.0,6
18106,10.0,0.0,0.0,6
18108,10.0,0.0,0.0,6
5456,10.0,0.0,0.0,6
5453,10.0,0.0,0.0,6
18146,10.0,0.0,0.0,6
18070,10.0,0.0,0.0,6
18183,10.0,0.0,0.0,7
18215,10.0,0.0,0.0,7
18224,10.0,0.0,0.0,7
18235,10.0,0.0,0.0,7
18246,10.0,0.0,0.0,7
18250,10.0,0.0,0.0,7
5414,10.0,0.0,0.0,7
18255,10.0,0.0,0.0,7
5407,10.0,0.0,0.0,7
5430,10.0,0.0,0.0,7
5475,10.0,0.0,0.0,7
18047,10.0,0.0,0.0,7
18044,10.0,0.0,0.0,7
17834,10.0,0.0,0.0,7
17835,10.0,0.0,0.0,7
17847,10.0,0.0,0.0,7
17875,10.0,0.0,0.0,7
5524,10.0,0.0,0.0,7
5523,10.0,0.0,0.0,7
17895,10.0,0.0,0.0,7
5509,10.0,0.0,0.0,7
5503,10.0,0.0,0.0,7
5498,10.0,0.0,0.0,7
17963,10.0,0.0,0.0,7
17980,10.0,0.0,0.0,7
17982,10.0,0.0,0.0,7
17993,10.0,0.0,0.0,7
5485,10.0,0.0,0.0,7
18026,10.0,0.0,0.0,7
5481,10.0,0.0,0.0,7
5480,10.0,0.0,0.0,7
18043,10.0,0.0,0.0,7
17806,10.0,0.0,0.0,7
1436,10.0,0.0,0.0,7
11027,10.0,0.0,0.0,7
757,10.0,0.0,0.0,7
580,10.0,0.0,0.0,7
224,10.0,0.0,0.0,7
1019,10.0,0.0,0.0,7
225,10.0,0.0,0.0,7
375,10.0,0.0,0.0,7
230,10.0,0.0,0.0,7
581,10.0,0.0,0.0,7
582,10.0,0.0,0.0,7
1012,10.0,0.0,0.0,7
583,10.0,0.0,0.0,7
232,10.0,0.0,0.0,7
8398,10.0,0.0,0.0,7
374,10.0,0.0,0.0,7
373,10.0,0.0,0.0,7
233,10.0,0.0,0.0,7
1008,10.0,0.0,0.0,7
1007,10.0,0.0,0.0,7
234,10.0,0.0,0.0,7
584,10.0,0.0,0.0,7
1005,10.0,0.0,0.0,7
1002,10.0,0.0,0.0,7
585,10.0,0.0,0.0,7
236,10.0,0.0,0.0,7
999,10.0,0.0,0.0,7
1010,10.0,0.0,0.0,7
237,10.0,0.0,0.0,7
579,10.0,0.0,0.0,7
220,10.0,0.0,0.0,7
569,10.0,0.0,0.0,7
570,10.0,0.0,0.0,7
1051,10.0,0.0,0.0,7
377,10.0,0.0,0.0,7
376,10.0,0.0,0.0,7
211,10.0,0.0,0.0,7
1046,10.0,0.0,0.0,7
571,10.0,0.0,0.0,7
572,10.0,0.0,0.0,7
215,10.0,0.0,0.0,7
8385,10.0,0.0,0.0,7
222,10.0,0.0,0.0,7
1040,10.0,0.0,0.0,7
8390,10.0,0.0,0.0,7
8731,10.0,0.0,0.0,7
577,10.0,0.0,0.0,7
216,10.0,0.0,0.0,7
8730,10.0,0.0,0.0,7
1032,10.0,0.0,0.0,7
8719,10.0,0.0,0.0,7
578,10.0,0.0,0.0,7
218,10.0,0.0,0.0,7
1028,10.0,0.0,0.0,7
219,10.0,0.0,0.0,7
575,10.0,0.0,0.0,7
568,10.0,0.0,0.0,7
586,10.0,0.0,0.0,7
238,10.0,0.0,0.0,7
261,10.0,0.0,0.0,7
8634,10.0,0.0,0.0,7
957,10.0,0.0,0.0,7
602,10.0,0.0,0.0,7
263,10.0,0.0,0.0,7
264,10.0,0.0,0.0,7
265,10.0,0.0,0.0,7
952,10.0,0.0,0.0,7
605,10.0,0.0,0.0,7
266,10.0,0.0,0.0,7
948,10.0,0.0,0.0,7
260,10.0,0.0,0.0,7
267,10.0,0.0,0.0,7
268,10.0,0.0,0.0,7
370,10.0,0.0,0.0,7
607,10.0,0.0,0.0,7
942,10.0,0.0,0.0,7
8609,10.0,0.0,0.0,7
608,10.0,0.0,0.0,7
939,10.0,0.0,0.0,7
937,10.0,0.0,0.0,7
269,10.0,0.0,0.0,7
611,10.0,0.0,0.0,7
271,10.0,0.0,0.0,7
606,10.0,0.0,0.0,7
588,10.0,0.0,0.0,7
259,10.0,0.0,0.0,7
967,10.0,0.0,0.0,7
991,10.0,0.0,0.0,7
589,10.0,0.0,0.0,7
590,10.0,0.0,0.0,7
591,10.0,0.0,0.0,7
246,10.0,0.0,0.0,7
248,10.0,0.0,0.0,7
8699,10.0,0.0,0.0,7
982,10.0,0.0,0.0,7
592,10.0,0.0,0.0,7
593,10.0,0.0,0.0,7
8682,10.0,0.0,0.0,7
258,10.0,0.0,0.0,7
979,10.0,0.0,0.0,7
251,10.0,0.0,0.0,7
595,10.0,0.0,0.0,7
253,10.0,0.0,0.0,7
974,10.0,0.0,0.0,7
254,10.0,0.0,0.0,7
596,10.0,0.0,0.0,7
597,10.0,0.0,0.0,7
598,10.0,0.0,0.0,7
256,10.0,0.0,0.0,7
969,10.0,0.0,0.0,7
599,10.0,0.0,0.0,7
372,10.0,0.0,0.0,7
208,10.0,0.0,0.0,7
567,10.0,0.0,0.0,7
207,10.0,0.0,0.0,7
1134,10.0,0.0,0.0,7
535,10.0,0.0,0.0,7
160,10.0,0.0,0.0,7
161,10.0,0.0,0.0,7
162,10.0,0.0,0.0,7
381,10.0,0.0,0.0,7
1128,10.0,0.0,0.0,7
536,10.0,0.0,0.0,7
537,10.0,0.0,0.0,7
538,10.0,0.0,0.0,7
539,10.0,0.0,0.0,7
159,10.0,0.0,0.0,7
164,10.0,0.0,0.0,7
166,10.0,0.0,0.0,7
8835,10.0,0.0,0.0,7
168,10.0,0.0,0.0,7
1117,10.0,0.0,0.0,7
169,10.0,0.0,0.0,7
170,10.0,0.0,0.0,7
542,10.0,0.0,0.0,7
171,10.0,0.0,0.0,7
173,10.0,0.0,0.0,7
8833,10.0,0.0,0.0,7
8825,10.0,0.0,0.0,7
540,10.0,0.0,0.0,7
174,10.0,0.0,0.0,7
158,10.0,0.0,0.0,7
533,10.0,0.0,0.0,7
1169,10.0,0.0,0.0,7
518,10.0,0.0,0.0,7
142,10.0,0.0,0.0,7
8849,10.0,0.0,0.0,7
143,10.0,0.0,0.0,7
144,10.0,0.0,0.0,7
146,10.0,0.0,0.0,7
1163,10.0,0.0,0.0,7
520,10.0,0.0,0.0,7
1160,10.0,0.0,0.0,7
521,10.0,0.0,0.0,7
157,10.0,0.0,0.0,7
1158,10.0,0.0,0.0,7
526,10.0,0.0,0.0,7
528,10.0,0.0,0.0,7
529,10.0,0.0,0.0,7
8354,10.0,0.0,0.0,7
530,10.0,0.0,0.0,7
8837,10.0,0.0,0.0,7
154,10.0,0.0,0.0,7
531,10.0,0.0,0.0,7
383,10.0,0.0,0.0,7
532,10.0,0.0,0.0,7
156,10.0,0.0,0.0,7
152,10.0,0.0,0.0,7
543,10.0,0.0,0.0,7
175,10.0,0.0,0.0,7
176,10.0,0.0,0.0,7
192,10.0,0.0,0.0,7
193,10.0,0.0,0.0,7
194,10.0,0.0,0.0,7
8802,10.0,0.0,0.0,7
1075,10.0,0.0,0.0,7
557,10.0,0.0,0.0,7
195,10.0,0.0,0.0,7
559,10.0,0.0,0.0,7
560,10.0,0.0,0.0,7
1070,10.0,0.0,0.0,7
196,10.0,0.0,0.0,7
556,10.0,0.0,0.0,7
197,10.0,0.0,0.0,7
199,10.0,0.0,0.0,7
200,10.0,0.0,0.0,7
201,10.0,0.0,0.0,7
562,10.0,0.0,0.0,7
1063,10.0,0.0,0.0,7
1062,10.0,0.0,0.0,7
563,10.0,0.0,0.0,7
203,10.0,0.0,0.0,7
204,10.0,0.0,0.0,7
205,10.0,0.0,0.0,7
564,10.0,0.0,0.0,7
561,10.0,0.0,0.0,7
1078,10.0,0.0,0.0,7
555,10.0,0.0,0.0,7
191,10.0,0.0,0.0,7
178,10.0,0.0,0.0,7
546,10.0,0.0,0.0,8
179,10.0,0.0,0.0,8
1103,10.0,0.0,0.0,8
1102,10.0,0.0,0.0,8
547,10.0,0.0,0.0,8
180,10.0,0.0,0.0,8
1100,10.0,0.0,0.0,8
181,10.0,0.0,0.0,8
1098,10.0,0.0,0.0,8
1097,10.0,0.0,0.0,8
548,10.0,0.0,0.0,8
1095,10.0,0.0,0.0,8
549,10.0,0.0,0.0,8
183,10.0,0.0,0.0,8
550,10.0,0.0,0.0,8
185,10.0,0.0,0.0,8
186,10.0,0.0,0.0,8
